r,s,z,r_bits
2385537632617235000944516636897889248546218197253533983005,4070541548445371740012995890801240605763617580817837772305,1356004250339780388897130966591142475630208706060601872218,191
1766483756314593382845231192490353998367509918467931339641,4101305681897137548874268274292062295763468252878103581371,5750183651012580585778166035775970652976829859064983682101,191
4541129455264034047028226968599260754182743494756050280698,6128580006443124349087918747073419494878596250761102792121,1635134399941023634341605514604814145907543463445351921020,192
1942104442730118604206937232417142291230825526131766052170,2479624173355482002397843889201021324924352040793911748903,3324146547704021003852912965670816644647447927212428422191,191
6093357002207140684188964195767322112477898485048348084640,5976615930865361924306651201310863824084698723549367329321,3113599073451383415972816442068576487435526824047023942816,192
848412229467969102217141193278842071403568281676619198827,1571805455537941032697859603147033515814856510771970642546,5311501078309439763225951579680650144119757583367677976562,190
1324134433370154147083986456197087580542168249015321501281,4536790943942390903374334814814077263000317577350500876826,972226582449056177344558963273009304526344618461791101585,190
4104236751208220691692985255507893326351121371396707198313,4523461319870221837887564961496677112413213823100800408413,5759546169468030195012840588740026348331110520379796100216,192
861453976132762105218054155143097598559366528297693596106,2002605618630044583098743479482815263199521574571333535332,2055567063348300250053532291274034384157577883204432336757,190
136211218618520759641657836332102150884319817102367011166,4995352077310815736394961482885954660769291418753384212328,2960197472520227519915930132604087674944567812988393088864,187
5701831258055522372880290245849468474937516566126300353256,5932267824204577626928413547561049840455915074565573351362,1499599821039997137185668847663623063242597809321987260113,192
2631860029586999693594358219249467812535493116424177414835,1961239255158652030195617404107857993272158167489595043174,2812592537720551325755193922637484183405551590645492133688,191
5868304842526100570945650634215246532057596538751944111265,5082755986386042295866252793654232578070204366382972270778,192640500890420098082469658765298781824337150921700105794,192
6013005406842142784484358778420924805752955574560969281452,2744735825798741406277694107164852746267939023205845820824,1375594584196306901076636049652507298637747884344934925427,192
2013356572504328277904321800887968785843044971995618682957,4188397594816575637251000497033752236034471524101273205784,4646997133111368128935561035553911231010282365966688027553,191
5749384305478573524002926819372432427134814034987769585426,4314098876367496419351421509224633652505673096575077912993,4314321447323465365646481441046531942929500483612089690319,192
5092356850601775180126511243824188882437749886172014193530,5525371631830926630849486855711414264133022168280344730378,5626094329687977038893410043233455170763094189426806007822,192
4540598231703023693378024161465997068436598106611735633279,2400685698208866727031577089118122518922805699757844196351,2517046476331456602609916810047042538258907852818731609780,192
5620338377905017834972960048138757009572926565472592201811,660272091043157131217086234155598305677121761663541053723,3868600359461928597024299603354445203441246974281349506262,192
5783849718512591720204102681703495459925945588129035708969,334268675554991415002048669780449438023042493897078821625,1443438073129224264149327723790552515897191544634826681332,192
3271560405425475742653070091532757552242761461774299982116,5962521792538150302360073245382252076821601040782305895764,2321225687851820221396178626190246319772009303038025580890,192
5512911941517238537420729943056457502218094086364163767673,489641060803138174686530031555474591449935107414378993154,3855902121440167174676949169043784268353340006237013850696,192
2134350492046503066020824536933320794623538863755468259441,4863419200418358946158313870423036804668073558355645446411,3687835035193243603848032207428630684312650475387472312172,191
2983894117854206994412810796472105476153523964968575084289,854619363390634083567803278037369280812230293185665719027,1791781069636420961785731385801068310516067642645805863813,191
1765610270784086777811307400233820227496142730074374499150,372230488828771451119406508618226606785072092710767713951,5171957799903267062362170889860573475407975735277728367951,191
4485379519413517094113367003151334125338898120668173746306,4055361392260721306000676736915853415435065077660565205897,1845022684576938172625011651843546737938567668336059640658,192
4213255541896182173705285438916817092929496754323809309133,5300465890037190171824851672127456743520245128553962308913,4871979564291980851455444136702559839673177283060882213447,192
2222605580359089994343212105958331010117697871409270668027,3551004760972310796382924968506301300727977745020258312517,2741878435145261671182779859796620060240482130841187204701,191
452576043550808441927253673943291632540091382222018358221,3185082642298780873342674702775979693223843233634943455898,3016202146526905015782001985471229998430604950972113304897,189
976798984051576616002182015792413121689297420259745913805,3836472178797997241998527267255626161234418417631209276141,5862706396817682337443275535850792582805007893028212987885,190
4920578447715052826488818125394774078325437390080440698462,39034056470858743119791067642872944074557757309510841792,4742890005692622489570122049382361561652627309910323641019,192
460238905329874114842832446868196548428194991464032698977,4895152799945899775185194448291070183155641808511137274740,3626250008788578772472148929947579289910308110057291759363,189
