r,s,z,r_bits
912350406146812712566938483635990234273300875213113367721,1363061327963140414813913986014067912407150609131528260177,4042238311970453904241015543975916069234546008394172335486,190
5164155423630953971018343610197319097308411826735049890221,1963790045299166095005069257767059965120419413236006072803,4464200519630865068973081972539934857393830222773963537969,192
6163600021760500084940518813561790790545047948387372390846,2605819595615119597541204224704750835876418198293193783085,1641006891832554894712235383017997318190223018565257463234,192
6177821837296526681581150724444658477516863591626653812293,4297613609454572817868810759087973105165197321372961447934,3144062373035912478413036221555987930903426492460799766327,192
1556545063190411712586785234087895487294263274609632606703,5695585906306490955759247793677224632431377254675987372546,5532915600581876665560749019233860528807761074038754510096,190
4077984712786705002700707111155442795670349274094796902895,3497728520464714644641509526181253417319251517631124703275,5624110387038159811947677942618529156724661049112354598736,192
5146664543305470481914523700424753791430635964150245911303,1085380758676785173076329535400231537546239162325011402564,5086210069200603253590779882919027079611647543284535443501,192
3812127130923575729254422567296767451478579798807468490781,137805930729802820719211439026050762199804823143802834913,3983957638507726567949642997143579045409972388899452667970,192
3909109228452819879468447486270514528163512455185920324686,589156222181763789131049060076008802232905667131816152276,5848663067916077345312103529111401937557156685957988981598,192
1821862433422616533448765392255603946130179763593626394742,5826938729636760030001138235656173299297079608420129572209,234272699296616969365351352504020732118966220297266611536,191
2062802894956628530169143893014721248623678339925048607398,1537036176016264819813872905472480103640071175023304032877,578302983592677788631490457788681901293178585557547099796,191
5826026052710127816011994661655273636199942833066355782470,4873392892513974299217544766580144307356921962989820110935,4394238399223875809897818683711963329957005716771465429479,192
1412788594119166440283396031598663583321683178136196504172,4296431869770709230568467154676811608132718790771681213364,1891721196682799621323455761478042334303918950740179621408,190
4232234840466372915440308958978026085595208767148015953395,5456134726127129492061871914725065769044100715487548723725,2673532603011663698380574836755613860984232976007104216089,192
5196049933378697629630097944746074524927361996248413006564,1055712623185908709508922488356352094768432545557969742710,753613601252250076407539431922402701348002465664132451807,192
1676516656363502120032388880103785301765219763479189310084,3993226671777989298159461195987236814526909035238083486017,258095712716247864104353745770162741495046255968873200213,191
5618020893809628738359129254543021442693194612762132892356,433022574794776118231485610584157552626487918943546466459,3665417750536983252330006629291285291734199190106366769655,192
3791929163628274361806532334793973082329646745561500035058,2489955062326612956115043777411124196652626475243786683834,422918368905536766125468523273500673577482975634971700798,192
4706700701297014680718879967871307612096342857448045391054,4144064071834957392355330018939062807843255236543919186834,1816753858169161393344293827395268924307351778253331191362,192
3596289766378776954110710613116004134542396037738806905116,6093234405410408763242678118852739271360102153959951725096,2000702515402103957715496190108923094609676729765515838850,192
3664700839189535640764666140858718004023395580727886890384,5048654959493407461538188310011989575663252133168476342662,4009208827038734375712538960527209320328243987182592678198,192
4932614191560823033489471758680253816548092529798530290701,5683886462262267185177438998635995863060289527829558833155,1691628956605647188681143528509591414590705086134733662567,192
1550255703121829075947466116853141335679623965640794618778,4044239179222001132984007627572505896158243211593529390282,2368807709805231282260183117958830666711803300226060375093,190
6231281784743931338949757760569621110238630868334032249354,808994750935043651288465392194210327365263054212481316692,2787594803281553516747143770787510904896683229583605940731,192
2286573231132657576145676005375187574696069936366557871410,5717067497713752542091957832448286896722894965255707043496,428445961056347549555500834664334266384289942396829179555,191
6093312113024913710879664099084679683608735958043458890791,4306542727841559191178388665093105730640719558266861218844,1969835675998499528243736486461906961739905525210997040051,192
4944514675919845974183733381193980843207981962033022226369,5683219250522422292213535726151325140673773457871889708623,5330206829670819217198336466502359692310428035947762684297,192
74282466804443763954871058918772152262398482357533399052,4215854263598815991781867681011052666724507151211610688231,2347486664948036644971885041025893306867936732749507091133,186
2655213870274785625263429476034819851200013413483060015475,2332791303807230872046019802175310070656895271551799093668,4819877989323476995112431203915093253770367074293668565614,191
1921879415461173231277870765280566527045242222597639508364,335396819329048509436880743567081556047831828878484478267,4307642852532311359012226068219869636174397356483881624208,191
4434855065923514752236337462110214012660547671698880789709,147828259895481890770474740736188365651088176592265018645,4562893383280809960692159337189153085487014192996506513765,192
3594584984543323789337436771712747208663012009535988799522,3745685828082692384971511855998903467470029242355889819093,20210178187097432612926106654227143341632490209091633714,192
